CASEID,FULLTIME_OR_PARTTIME,SELFEMPLOYED,OCCUPATION_COL,WORKTYPE_FINAL,SCIENCE_CLASSES,MATH_CLASSES,TALENT,PROVE,RESPECTA,RESPECTB,INTEREST1,STEMJOBA,STEMJOBB,REASON1A,REASON1B,REASON1C,REASON1D,REASON1E,REASON1F,REASON1G,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,GEND1,GEND2,GEND3,GEND4,GEND5,HARASS1,HARASS2,HARASS3,GENDER,STEM_DEGREE,EDUCATION,INCOME_AVERAGE,START_AGE,END_AGE,EMPLOYED,UN_EMPLOYED
3255,1,2,11,1,1,1,3,3,1,1,4,1,3,3,1,2,2,1,3,1,2,2,3,2,2,3,1,1,1,3,4,2,2,2,2,1,4,87499.5,45,54,1,0
3257,1,2,23,2,1,0,1,2,3,0,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,2,2,1,2,87499.5,45,54,1,0
3258,1,2,12,1,0,1,3,3,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,2,1,1,2,87499.5,35,44,1,0
3259,2,2,4,2,1,1,2,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,2,1,1,100000.0,18,24,1,0
3260,1,2,1,1,5,1,2,2,1,2,4,1,3,2,2,3,2,2,3,2,1,1,1,3,3,2,2,1,1,3,2,3,2,2,2,1,4,87499.5,25,34,1,0
3261,1,2,4,2,1,1,2,3,1,1,4,1,3,1,2,2,2,1,2,2,3,3,3,3,3,2,3,1,1,3,3,2,2,2,2,2,4,100000.0,55,64,1,0
3262,1,2,15,2,1,0,2,1,1,1,2,1,1,1,3,2,2,3,3,2,3,2,1,3,3,1,1,1,1,3,1,1,1,2,2,1,2,39999.5,25,34,1,0
3263,1,2,10,2,1,1,2,3,2,3,1,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,2,1,1,2,87499.5,55,64,1,0
3264,2,2,17,2,1,0,3,3,1,1,4,3,3,1,3,2,2,1,1,2,1,2,2,1,2,1,3,1,1,3,5,3,3,2,2,1,1,30000.0,25,34,1,0
3265,1,2,5,1,1,1,1,2,1,2,4,1,3,1,1,2,1,2,2,2,1,1,1,3,3,3,1,2,1,3,4,3,2,2,1,1,4,87499.5,25,34,1,0
3266,1,2,12,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,3,62499.5,25,34,1,0
3267,1,2,20,2,1,1,2,3,1,2,4,3,3,2,2,1,1,2,2,2,2,1,3,3,3,2,2,1,1,3,4,3,3,2,1,1,1,39999.5,45,54,1,0
3269,1,1,3,2,0,0,1,2,1,2,4,1,3,3,3,3,3,3,1,3,1,2,3,1,2,3,3,1,1,3,4,3,3,2,2,2,3,39999.5,25,34,1,0
3271,2,1,22,2,1,1,1,2,1,2,4,1,1,2,1,3,2,1,1,2,3,3,1,3,3,2,1,2,2,3,2,3,2,2,2,1,2,39999.5,55,64,1,0
3273,1,2,1,1,1,1,1,0,1,1,4,1,1,3,3,3,3,3,3,3,3,2,3,3,2,3,1,1,1,3,4,3,3,2,2,1,1,87499.5,55,64,1,0
3274,1,2,22,2,1,0,1,1,1,1,3,1,3,1,3,2,3,1,3,1,3,3,3,3,3,2,1,1,1,2,3,3,2,2,2,1,1,39999.5,35,44,1,0
3275,1,2,12,1,1,0,3,2,2,2,4,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,1,1,4,39999.5,35,44,1,0
3276,1,2,12,1,0,1,2,3,2,1,4,1,1,2,2,3,2,3,3,2,1,1,1,2,3,2,2,1,2,3,2,2,2,1,1,1,3,87499.5,25,34,1,0
3277,1,2,20,2,1,1,1,2,1,3,1,1,3,1,3,1,2,2,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,1,1,2,39999.5,45,54,1,0
3278,1,2,10,2,0,0,1,1,2,3,2,2,1,1,1,1,1,2,2,1,2,3,1,2,3,1,2,1,1,3,2,3,2,2,2,2,2,87499.5,45,54,1,0
3279,1,2,25,2,1,1,4,3,2,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,1,5,2,2,2,2,1,1,100000.0,55,64,1,0
3280,1,2,8,2,0,1,1,2,2,1,2,1,3,3,3,3,3,2,1,3,2,3,2,3,3,2,2,1,1,3,4,3,3,2,1,2,4,39999.5,45,54,1,0
3281,1,2,20,2,1,0,4,0,2,3,3,1,1,1,2,1,2,2,3,2,2,3,2,3,3,2,2,1,1,2,2,3,3,2,1,2,3,100000.0,25,34,1,0
3282,1,2,20,2,1,1,1,2,1,1,4,1,3,3,3,3,2,2,3,1,3,3,2,3,3,2,2,2,2,3,2,3,3,2,1,1,2,87499.5,45,54,1,0
3284,2,2,1,1,1,0,2,0,1,1,4,1,1,3,2,2,3,2,2,2,2,3,2,3,3,3,2,1,1,3,4,2,2,2,1,2,3,62499.5,35,44,1,0
3285,1,1,10,2,1,0,1,1,2,1,3,1,1,1,1,2,1,2,3,1,1,1,1,2,1,1,3,2,2,3,1,3,2,1,1,2,3,30000.0,25,34,1,0
3286,1,2,1,1,1,1,2,2,2,2,4,1,1,3,3,2,2,3,1,3,2,2,3,2,3,2,1,1,1,3,2,3,3,2,2,1,4,100000.0,55,64,1,0
3287,1,2,8,2,0,1,2,2,2,2,4,1,1,3,3,3,3,2,2,1,2,3,3,3,3,3,2,1,1,3,3,3,3,2,2,2,3,87499.5,25,34,1,0
3288,1,2,12,1,1,0,1,0,1,1,4,1,1,2,2,2,2,2,3,3,2,3,2,3,3,2,2,1,1,3,2,3,3,2,1,1,4,100000.0,55,64,1,0
3290,1,2,8,2,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,3,2,3,3,2,3,1,1,3,3,3,3,2,1,2,4,87499.5,55,64,1,0
3292,2,2,4,2,1,0,2,1,2,1,2,1,1,2,3,3,2,1,2,1,2,2,2,3,3,3,2,1,2,3,3,3,3,2,1,1,1,100000.0,55,64,1,0
3293,2,2,17,2,0,0,1,3,0,0,6,3,2,2,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,1,1,30000.0,55,64,1,0
3294,1,2,5,1,1,1,2,1,2,2,4,3,1,3,3,3,3,2,1,2,1,2,3,2,2,3,1,1,1,1,2,2,2,2,2,1,3,100000.0,55,64,1,0
3295,1,2,12,1,1,1,3,0,2,2,4,3,3,3,3,3,2,3,1,2,2,3,2,3,3,1,2,1,1,3,3,3,3,2,1,1,2,30000.0,55,64,1,0
3296,1,2,15,2,1,1,2,3,2,2,2,1,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,1,1,3,2,3,3,2,2,2,4,87499.5,35,44,1,0
3298,1,2,20,2,1,1,2,0,2,1,3,1,1,3,3,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,3,3,3,2,1,1,1,39999.5,65,74,1,0
3299,0,0,26,3,1,1,2,2,1,2,4,1,3,1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,1,3,2,3,3,2,2,1,2,100000.0,65,74,0,-1
3300,1,2,20,2,0,1,1,3,1,1,4,1,3,1,3,1,1,2,3,2,3,1,2,2,3,2,3,1,2,3,2,3,3,2,1,2,4,100000.0,35,44,1,0
3302,1,2,1,1,0,0,4,0,2,3,4,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,3,2,3,1,2,2,1,3,62499.5,45,54,1,0
3303,2,2,12,1,1,1,2,3,2,2,4,1,3,2,3,1,1,3,2,1,2,3,3,3,3,1,2,1,2,2,3,3,3,2,1,1,2,87499.5,65,74,1,0
3304,2,2,12,1,1,1,2,1,3,3,4,2,2,1,1,1,1,2,1,1,1,1,1,2,3,2,2,1,2,2,1,2,2,2,1,1,3,62499.5,55,64,1,0
3305,1,2,12,1,0,1,1,3,1,1,4,1,3,1,1,2,2,3,2,3,2,3,2,2,3,3,2,1,2,3,3,3,3,2,1,1,3,87499.5,55,64,1,0
3307,1,2,12,1,0,1,1,3,1,1,4,1,1,3,2,1,1,3,2,1,2,3,1,2,3,1,2,1,2,3,2,3,3,2,1,1,3,87499.5,35,44,1,0
3308,2,2,12,1,1,0,2,0,1,1,4,1,1,2,2,1,1,2,3,2,2,3,2,3,3,2,2,1,1,3,2,3,3,2,1,1,3,100000.0,45,54,1,0
3310,1,2,16,2,0,1,1,2,1,2,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,1,1,2,2,4,62499.5,25,34,1,0
3311,1,2,10,2,0,0,2,2,1,1,4,1,1,1,3,2,2,1,3,3,2,3,2,2,3,2,3,1,1,3,3,3,3,2,2,2,3,87499.5,35,44,1,0
3312,2,2,12,1,1,1,1,3,1,1,4,3,1,2,3,2,2,3,1,1,2,3,2,3,3,2,3,1,1,3,2,3,3,2,1,1,4,39999.5,45,54,1,0
3313,1,2,11,1,1,1,2,2,2,2,4,3,3,2,3,2,2,2,3,2,2,3,2,2,3,2,1,1,2,3,3,3,3,2,2,1,4,62499.5,25,34,1,0
3314,2,2,1,1,1,1,1,0,1,1,4,1,1,3,2,2,3,2,3,1,2,3,2,3,3,2,3,1,1,3,3,3,3,1,1,1,2,30000.0,55,64,1,0
3316,1,1,3,2,0,0,2,2,1,1,4,1,1,1,2,2,2,3,2,3,2,1,1,2,3,1,1,1,1,3,1,3,3,2,1,1,3,100000.0,45,54,1,0
3317,1,1,3,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,39999.5,45,54,1,0
3318,1,2,3,2,0,0,1,2,1,2,2,1,1,2,3,2,3,2,2,1,2,2,3,3,2,3,3,1,1,3,5,3,3,2,2,1,1,100000.0,55,64,1,0
3320,1,2,3,2,0,1,3,3,1,2,2,3,3,1,1,3,1,3,3,3,2,3,2,2,3,2,3,1,2,3,2,3,3,2,1,1,4,100000.0,55,64,1,0
3321,2,2,18,2,0,0,4,1,3,3,4,1,1,2,2,3,1,2,3,2,2,1,1,2,3,1,2,3,1,3,3,3,3,1,1,1,1,87499.5,35,44,1,0
3322,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,1,1,1,2,1,3,2,2,2,1,4,100000.0,55,64,1,0
3324,1,2,19,2,1,1,2,1,1,0,2,1,2,3,3,3,3,3,3,3,2,3,3,2,3,2,3,1,1,1,5,3,2,2,2,1,2,87499.5,55,64,1,0
3325,1,2,17,2,1,1,1,3,1,1,1,1,1,3,3,3,2,3,1,2,3,3,3,3,2,3,3,1,1,3,2,2,3,2,2,1,3,87499.5,55,64,1,0
3326,1,2,3,2,0,0,2,2,3,1,4,1,1,3,1,1,2,2,1,1,3,3,2,3,3,2,1,1,3,2,2,3,3,2,1,2,4,100000.0,45,54,1,0
3327,2,2,16,2,1,0,2,1,3,3,3,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,5,2,2,2,2,1,1,30000.0,18,24,1,0
3328,0,0,26,3,1,1,2,2,1,2,4,3,3,2,2,2,3,3,3,2,3,3,2,3,3,2,2,1,1,3,2,3,3,2,2,2,3,100000.0,55,64,0,-1
3329,1,2,25,2,0,0,1,2,1,2,4,3,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,3,2,1,2,2,2,2,1,2,30000.0,55,64,1,0
3330,1,2,12,1,1,1,1,3,1,1,4,2,2,2,1,2,1,2,3,2,1,1,1,1,3,1,2,1,1,3,2,3,2,2,1,1,4,100000.0,35,44,1,0
3331,2,1,22,2,0,0,4,2,1,2,4,3,1,2,2,3,3,2,2,1,3,3,3,3,2,3,3,3,3,3,5,3,3,2,1,1,1,62499.5,65,74,1,0
3332,1,2,13,1,1,1,1,2,1,2,4,3,1,1,3,2,1,3,3,2,1,3,1,2,3,2,3,1,1,3,2,3,2,2,2,1,3,62499.5,25,34,1,0
3333,2,1,4,2,0,1,1,2,1,2,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,4,3,3,2,1,2,3,100000.0,45,54,1,0
3334,1,2,12,1,1,1,2,2,2,2,4,1,1,3,3,1,3,2,2,3,3,3,3,3,3,3,3,1,1,3,1,3,3,2,1,1,3,62499.5,45,54,1,0
3336,1,2,12,1,1,1,2,2,1,1,4,1,3,1,1,1,1,1,3,1,2,3,1,3,3,2,2,2,3,2,2,3,2,1,1,1,3,100000.0,55,64,1,0
3337,1,2,4,2,1,1,1,3,1,1,1,1,3,2,2,2,1,1,3,2,2,1,1,3,3,2,3,1,1,1,2,3,2,2,2,1,3,100000.0,45,54,1,0
3338,1,2,19,2,0,0,2,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,62499.5,35,44,1,0
3339,1,2,1,1,1,1,1,3,1,1,4,1,3,1,1,1,1,3,3,2,2,1,2,2,1,2,1,1,1,3,1,3,3,2,1,1,3,100000.0,25,34,1,0
3340,0,0,26,3,1,0,2,2,1,2,4,1,1,2,1,1,1,1,2,1,3,2,3,3,3,2,2,1,1,3,4,3,3,2,2,1,1,39999.5,55,64,0,-1
3341,1,2,12,1,1,0,2,2,1,2,4,1,1,2,2,2,1,2,3,2,2,3,2,2,3,1,2,1,1,3,2,3,2,2,1,2,4,100000.0,45,54,1,0
3343,1,2,23,2,1,0,2,3,2,2,4,1,1,1,2,2,2,2,2,3,3,3,2,3,3,2,2,1,1,1,4,3,3,2,2,1,1,39999.5,55,64,1,0
3344,1,1,5,1,1,1,1,2,1,1,4,1,1,2,2,2,2,2,2,2,3,2,3,3,2,3,3,1,1,3,5,3,3,2,2,1,2,62499.5,45,54,1,0
3345,1,1,11,1,1,0,2,2,1,2,4,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,4,100000.0,45,54,1,0
3346,1,2,3,2,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,2,1,1,1,3,1,1,2,2,2,1,3,2,2,2,1,2,100000.0,65,74,1,0
3347,2,2,19,2,1,0,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,3,2,2,2,2,3,1,2,1,1,2,30000.0,35,44,1,0
3348,1,2,25,2,1,0,3,3,2,2,3,1,1,2,1,2,1,2,2,1,1,3,1,2,3,1,3,2,2,3,1,2,2,2,2,1,1,62499.5,45,54,1,0
3349,0,0,26,3,1,0,2,2,1,2,4,1,1,3,3,3,2,3,3,3,3,3,2,3,3,2,2,1,1,3,5,3,3,2,2,1,4,39999.5,65,74,0,-1
3350,1,2,1,1,1,1,1,2,1,1,4,1,1,1,2,3,1,2,3,1,3,3,1,3,3,3,2,1,1,1,5,3,2,1,1,1,4,62499.5,55,64,1,0
3351,1,2,1,1,1,1,3,3,2,1,4,1,1,1,1,2,2,3,3,3,2,3,2,3,3,2,1,1,1,3,2,3,1,2,2,1,3,87499.5,25,34,1,0
3352,1,2,4,2,1,1,2,3,2,2,3,1,3,2,1,1,1,2,2,1,2,3,1,2,3,2,1,2,2,3,2,2,1,2,2,2,4,87499.5,35,44,1,0
3354,1,2,11,1,1,0,1,2,1,2,4,1,1,3,2,3,3,3,1,2,1,3,2,2,3,3,1,1,1,3,5,2,2,1,1,1,4,100000.0,35,44,1,0
3355,1,2,12,1,1,1,2,3,1,1,4,1,3,1,2,2,1,3,3,2,2,1,2,2,3,2,2,1,2,2,1,3,2,2,1,2,4,100000.0,25,34,1,0
3356,1,2,2,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,3,1,2,1,2,1,1,2,100000.0,18,24,1,0
3357,2,2,19,2,0,1,4,3,2,2,3,1,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,1,2,3,4,3,3,2,1,2,3,87499.5,55,64,1,0
3358,2,2,12,1,1,1,2,2,3,2,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,3,100000.0,25,34,1,0
3359,2,2,13,1,0,1,3,2,2,1,4,3,3,3,1,2,2,2,3,2,3,3,1,3,3,2,2,1,1,3,3,2,3,2,1,1,2,100000.0,25,34,1,0
3360,1,2,15,2,1,1,1,2,2,1,2,1,3,3,3,3,3,3,3,2,2,3,2,3,3,2,1,2,2,1,2,3,1,2,1,2,2,100000.0,45,54,1,0
3362,1,2,3,2,0,1,3,1,1,2,6,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,3,3,3,3,2,2,2,3,100000.0,25,34,1,0
3363,1,2,9,1,0,0,2,3,1,1,4,3,3,1,1,2,1,2,3,3,1,1,1,2,3,1,3,2,3,2,1,2,1,2,1,1,4,87499.5,55,64,1,0
3365,1,2,23,2,0,1,2,0,0,0,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,3,3,2,1,3,3,2,2,1,1,100000.0,55,64,1,0
3366,1,2,3,2,0,1,1,2,1,2,6,1,3,3,3,3,3,3,1,1,2,2,3,3,2,3,3,1,1,1,4,3,3,2,2,1,4,100000.0,55,64,1,0
3368,0,0,26,3,1,1,2,2,1,2,4,1,1,3,2,3,2,3,1,2,2,3,3,3,3,3,2,1,1,3,5,3,3,2,1,2,3,100000.0,45,54,0,-1
3369,0,0,26,3,0,1,2,2,1,2,4,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,3,3,3,3,2,1,2,3,62499.5,65,74,0,-1
3370,1,1,3,2,1,1,1,2,1,3,2,1,3,1,3,3,2,2,1,3,2,3,3,3,3,3,1,1,1,3,4,3,2,2,2,1,2,87499.5,35,44,1,0
3371,1,2,10,2,1,0,3,2,2,3,4,1,3,1,1,1,1,1,3,2,2,3,1,2,3,2,3,3,1,3,1,3,2,2,1,1,2,100000.0,45,54,1,0
3372,1,2,12,1,1,0,2,2,0,0,4,1,3,1,1,3,1,2,2,1,2,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,3,62499.5,55,64,1,0
3373,1,2,8,2,1,1,1,3,1,1,2,3,1,2,3,2,1,3,2,2,2,3,2,2,3,2,2,1,1,3,3,3,2,2,2,1,1,30000.0,55,64,1,0
3374,1,1,4,2,1,0,1,2,1,2,4,1,1,3,3,3,3,3,3,3,2,3,2,2,3,2,3,1,1,2,1,1,3,2,1,2,4,62499.5,45,54,1,0
3375,1,2,3,2,1,1,2,2,1,1,2,1,3,1,2,2,2,3,2,3,2,3,3,3,3,3,2,1,1,3,3,3,3,2,1,2,3,39999.5,45,54,1,0
3378,1,2,3,2,0,1,2,0,2,2,3,2,1,3,2,2,3,1,1,2,2,1,1,3,2,2,1,1,1,2,3,3,3,2,2,1,1,39999.5,65,74,1,0
3379,1,2,22,2,1,1,2,2,1,1,1,3,3,3,3,3,3,1,1,3,3,3,1,2,1,1,1,2,3,3,3,1,1,2,2,1,1,62499.5,55,64,1,0
3382,1,2,5,1,1,1,2,1,3,1,4,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,3,2,1,2,2,2,2,1,2,87499.5,55,64,1,0
3383,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,3,3,2,3,2,2,2,2,2,3,100000.0,45,54,1,0
3385,1,2,12,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,3,2,2,2,2,1,1,100000.0,35,44,1,0
3386,1,2,19,2,0,0,2,3,2,2,4,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,1,3,2,2,2,2,1,2,2,62499.5,25,34,1,0
3387,1,2,3,2,1,0,1,0,2,2,6,2,3,1,3,3,1,2,3,1,1,2,2,2,3,2,1,1,1,3,1,3,2,2,2,1,2,100000.0,55,64,1,0
3388,2,2,10,2,1,1,2,2,1,2,4,3,3,1,2,3,1,1,3,1,1,3,1,1,3,1,2,1,1,3,2,3,3,1,2,1,3,62499.5,65,74,1,0
3390,0,0,26,3,0,0,2,2,1,2,4,2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,1,1,3,4,3,3,2,1,1,1,30000.0,45,54,0,-1
3391,2,2,15,2,1,0,2,3,1,2,1,1,1,2,2,2,1,3,2,1,2,3,2,3,3,2,2,1,1,3,2,3,3,2,1,2,3,100000.0,18,24,1,0
3392,1,2,11,1,1,1,2,3,1,1,4,1,3,3,2,2,2,2,3,1,2,3,2,2,3,1,3,1,1,3,3,2,2,2,2,1,4,100000.0,45,54,1,0
3393,1,2,10,2,1,1,2,2,2,2,2,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,2,1,1,3,2,3,3,2,1,1,2,100000.0,55,64,1,0
3395,1,2,12,1,1,1,1,1,2,3,4,1,3,2,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,3,3,2,2,2,1,1,2,62499.5,55,64,1,0
3396,2,2,25,2,0,1,1,2,2,2,2,1,3,2,3,2,3,3,3,1,3,2,3,3,3,3,3,1,1,3,3,3,2,2,1,1,2,100000.0,45,54,1,0
3397,1,2,12,1,1,1,2,2,2,2,4,2,1,3,3,2,3,1,1,2,2,3,2,3,3,2,3,2,2,3,2,2,3,2,1,1,4,30000.0,55,64,1,0
3399,1,2,11,1,1,1,2,1,2,2,4,1,3,1,2,3,1,3,3,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,1,1,3,39999.5,25,34,1,0
3400,1,1,12,1,1,0,2,3,2,2,4,3,3,1,1,2,1,2,3,1,2,3,1,2,1,1,2,1,1,3,2,3,2,1,1,1,3,100000.0,55,64,1,0
3402,1,2,1,1,0,0,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,2,1,2,62499.5,55,64,1,0
3404,2,2,12,1,1,0,2,0,1,2,4,1,1,1,3,1,1,1,3,1,2,1,1,1,1,1,3,1,1,3,1,2,2,1,1,1,2,30000.0,55,64,1,0
3405,1,2,10,2,1,1,1,3,1,1,6,1,3,2,2,2,3,1,3,1,2,1,1,2,3,2,1,1,2,3,3,3,3,2,2,1,2,62499.5,55,64,1,0
3406,1,2,3,2,0,1,2,2,2,2,3,1,3,2,3,2,3,3,3,1,3,3,2,3,3,2,3,1,1,3,2,2,2,2,2,2,4,100000.0,45,54,1,0
3407,2,2,12,1,1,0,3,2,2,2,4,3,1,2,2,2,1,2,2,1,1,1,2,3,1,2,2,1,1,3,2,2,3,1,1,1,2,100000.0,55,64,1,0
3408,2,1,11,1,1,0,1,2,1,2,4,3,2,2,3,2,2,2,3,1,1,2,2,3,3,2,2,1,1,3,5,3,2,1,2,1,4,30000.0,65,74,1,0
3409,1,2,1,1,1,1,2,2,1,2,4,1,3,1,2,2,2,2,1,2,2,3,2,3,3,2,1,1,1,3,3,3,3,2,2,1,3,62499.5,25,34,1,0
3410,2,2,1,1,1,1,1,2,1,1,4,3,2,1,1,1,2,3,3,1,2,2,2,3,3,3,3,1,1,3,2,3,3,2,1,1,3,62499.5,65,74,1,0
3412,2,2,16,2,1,1,2,1,2,1,4,1,1,2,3,3,1,2,3,1,2,1,1,3,3,3,1,1,3,2,3,3,3,2,1,1,1,62499.5,45,54,1,0
3414,2,1,25,2,1,1,2,3,2,2,4,1,3,1,3,3,2,1,2,3,3,3,2,2,3,2,1,1,1,3,2,3,3,2,1,2,2,62499.5,65,74,1,0
3415,1,1,11,1,1,1,3,0,1,1,4,3,1,3,3,3,3,3,3,3,2,3,3,2,3,2,2,1,2,3,4,3,3,2,2,1,4,100000.0,65,74,1,0
3416,1,2,1,1,1,1,2,3,2,2,4,1,1,2,3,3,3,3,2,2,3,3,3,3,3,2,3,1,1,3,3,3,2,2,2,1,3,87499.5,45,54,1,0
3417,0,0,26,3,0,0,2,2,1,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,2,2,1,2,39999.5,18,24,0,-1
3418,1,2,12,1,0,1,1,0,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,1,2,2,30000.0,65,74,1,0
3421,0,0,26,3,0,1,2,2,1,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,3,1,3,3,2,2,1,1,30000.0,35,44,0,-1
3422,1,2,12,1,1,0,2,2,2,1,4,1,3,1,2,3,1,1,1,1,3,3,3,3,3,3,2,1,1,3,2,3,3,2,1,1,2,100000.0,55,64,1,0
3425,2,1,25,2,1,1,4,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,1,2,30000.0,55,64,1,0
3426,1,1,10,2,0,0,1,2,1,2,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,3,3,2,2,2,4,87499.5,55,64,1,0
3427,2,2,19,2,1,1,2,3,1,2,1,3,3,1,3,2,1,1,3,1,3,3,3,3,3,2,1,2,1,3,2,3,3,2,2,1,1,87499.5,18,24,1,0
3429,1,2,12,1,1,1,1,2,2,2,4,1,1,3,1,3,2,2,2,1,2,1,1,2,1,1,2,1,1,2,3,3,2,2,1,1,2,87499.5,35,44,1,0
3431,1,2,16,2,1,1,1,1,2,2,2,3,1,1,3,1,2,3,1,2,2,3,1,3,3,2,2,1,1,3,1,3,3,2,2,1,2,39999.5,55,64,1,0
3432,1,2,10,2,1,1,2,2,2,2,4,1,3,1,2,1,1,2,3,1,1,1,1,2,1,1,2,2,2,3,1,2,2,2,1,2,3,62499.5,35,44,1,0
3433,1,1,20,2,1,0,1,2,1,2,4,3,3,1,3,2,2,2,3,1,2,3,2,2,3,2,3,1,1,3,2,2,2,1,1,1,2,87499.5,65,74,1,0
3434,1,2,17,2,1,1,1,2,2,2,1,1,3,2,3,1,3,2,1,2,3,3,2,3,2,3,1,1,1,3,4,2,2,2,2,1,1,39999.5,45,54,1,0
3435,1,2,10,2,1,1,2,0,2,2,4,3,3,1,1,2,1,3,3,3,2,1,1,3,3,1,2,2,2,3,3,1,2,1,1,2,4,39999.5,25,34,1,0
3436,1,2,22,2,0,0,4,1,0,0,4,1,1,3,3,3,1,3,3,3,2,3,3,3,3,1,1,2,3,1,5,1,1,2,2,1,1,87499.5,45,54,1,0
3437,1,1,25,2,1,0,1,2,1,1,2,1,1,2,2,1,2,2,3,1,2,2,2,2,2,2,1,1,1,3,4,3,3,2,2,1,2,62499.5,35,44,1,0
3438,1,1,25,2,1,1,1,2,1,2,1,1,1,1,3,1,2,1,2,1,3,3,2,3,2,3,3,1,1,3,5,3,3,2,1,2,3,62499.5,45,54,1,0
3439,2,1,16,2,0,0,3,3,2,3,4,1,3,1,2,2,2,3,2,2,2,3,1,3,3,2,3,2,2,3,3,3,2,2,2,1,1,30000.0,35,44,1,0
3440,2,1,1,1,1,0,1,2,1,2,4,1,3,1,1,2,2,3,3,2,2,3,2,3,3,1,3,1,1,3,2,3,2,2,2,1,2,62499.5,65,74,1,0
3441,1,2,1,1,1,1,3,2,2,2,4,1,1,2,2,2,1,2,1,3,1,3,2,1,3,1,2,3,1,1,1,1,3,2,2,1,3,100000.0,45,54,1,0
3443,1,2,14,2,1,1,1,3,1,1,2,1,1,1,3,1,1,1,3,3,1,1,1,2,1,1,2,3,3,2,1,3,3,2,1,1,1,62499.5,45,54,1,0
3444,1,2,20,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,1,3,39999.5,45,54,1,0
3445,2,2,14,2,1,1,1,1,1,1,2,1,1,3,2,1,2,2,2,1,2,3,2,2,3,1,3,1,1,3,2,3,3,2,1,1,3,100000.0,25,34,1,0
